Timestamp,ALIEN_DEAD_CITY,ALIEN_DEAD_CITY_BETA,ASIA,ASIA_4V4,ASIA_CLAN,AS_BATTLE_ROYALE,AS_DEAD_CITY,AUSTRALIA,AUSTRALIA_CLAN,DEAD_CITY,EUROPE,EUROPE_CLAN,EU_4V4,EU_BATTLE_ROYALE,EU_DEAD_CITY,INDIA,INDIA_CLAN,JAPAN,JAPAN_CLAN,NA_BATTLE_ROYALE,NA_DUO_BETA,RUSSIA,USA,USA_4V4,USA_BETA,USA_CLAN,USA_WEST,USA_WEST_CLAN,ZOMBIE_DEAD_CITY_BETA_01
1741519800,0,0,27,3,0,7,9,9,0,0,34,0,3,14,5,9,0,13,0,3,0,7,8,0,5,0,7,0,0
1741521600,0,0,26,6,0,14,7,6,0,3,40,0,3,12,2,7,0,12,0,2,0,7,7,1,5,0,12,0,0
1741523400,0,0,23,5,0,11,4,0,1,0,44,0,2,12,4,11,0,12,0,2,0,6,6,0,5,0,10,0,0
1741525200,0,0,33,7,0,14,5,5,0,2,38,0,2,13,6,9,0,10,0,2,0,10,14,1,5,0,11,0,0
1741527000,0,0,22,6,0,9,8,0,0,2,47,0,4,16,11,9,0,8,0,7,0,7,12,2,5,0,11,0,0
1741528800,0,0,22,5,0,13,5,0,0,4,45,0,4,12,3,9,0,12,0,3,0,9,14,6,5,0,8,0,0
1741530600,0,0,15,6,0,6,1,0,0,3,36,0,5,19,4,9,0,8,0,5,0,9,21,1,5,0,9,0,0
1741532400,0,0,16,2,0,10,3,5,0,4,43,0,4,15,7,5,0,7,0,10,0,10,17,0,5,0,7,0,0
1741534200,0,0,12,0,0,6,3,0,0,4,48,0,1,13,6,6,0,11,0,5,0,5,26,3,5,0,11,0,0
1741536000,0,0,10,4,0,1,0,5,0,3,38,0,2,17,6,6,0,0,0,16,0,6,19,3,5,0,10,0,0
1741537800,0,0,12,0,0,3,0,0,0,6,48,0,5,13,7,7,0,0,0,15,0,6,16,4,5,0,9,0,0
1741539600,0,0,7,1,0,7,3,0,0,5,59,0,2,15,9,5,0,0,0,11,0,7,33,5,5,0,9,0,0
1741541400,0,0,8,3,0,7,1,0,0,7,48,0,4,12,6,11,0,0,0,15,0,0,39,3,5,0,11,0,0
1741543200,0,0,7,1,0,1,1,0,0,3,53,0,3,17,4,5,0,5,0,13,0,7,40,5,5,0,8,0,0
1741545000,0,0,7,0,0,2,1,0,0,2,48,0,6,11,7,0,0,0,0,18,0,9,36,7,5,0,11,0,0
1741546800,0,0,8,3,0,3,1,5,0,4,33,0,2,7,5,5,0,0,0,7,0,6,29,6,5,0,12,0,0
1741548600,0,0,5,0,0,1,2,5,0,5,24,0,4,8,5,6,0,0,0,16,0,0,43,2,5,0,14,0,0
1741550400,0,0,5,5,0,1,1,0,0,8,25,0,2,4,0,0,0,0,0,22,0,0,34,4,5,0,10,0,0
1741552200,0,0,7,0,0,0,0,7,0,10,24,0,0,5,6,0,0,0,0,23,0,8,35,3,5,0,11,0,0
1741554000,0,0,5,1,0,3,1,9,0,7,23,0,0,4,3,0,0,0,0,19,0,5,38,6,5,0,11,0,0
1741555800,0,0,0,1,0,3,1,5,0,8,17,0,1,8,1,0,0,0,0,26,0,5,37,3,5,0,17,0,0
1741557600,0,0,0,1,0,3,0,0,0,7,12,0,1,3,0,5,0,7,0,13,0,0,32,14,5,0,9,0,0
1741559400,0,0,0,1,0,5,1,11,0,8,11,0,2,4,0,0,0,5,0,24,0,0,47,2,5,0,12,0,0
1741561200,0,0,7,2,0,2,2,6,0,4,13,0,1,0,2,0,0,6,0,18,0,0,45,5,5,0,17,0,0
1741563000,0,0,6,1,0,2,3,6,0,7,7,0,1,1,1,0,0,5,0,14,0,0,39,5,5,0,16,0,0
1741564800,0,0,6,1,0,2,1,11,0,3,8,0,1,0,0,0,0,6,0,17,0,0,27,4,5,0,7,0,0
1741566600,0,0,6,0,0,4,1,0,0,8,6,0,1,4,0,0,0,6,0,19,0,0,40,1,5,1,11,0,0
1741568400,0,0,6,2,0,3,5,6,0,6,5,0,0,1,0,0,0,5,0,18,0,0,36,0,5,3,13,0,0
1741570200,0,0,7,0,0,8,2,10,0,4,6,0,3,1,0,0,0,7,0,19,0,0,36,3,5,6,15,0,0
1741572000,0,0,12,0,0,10,0,7,0,7,6,0,0,0,1,5,0,6,0,11,0,5,30,2,5,8,11,0,0
1741573800,0,0,10,1,0,10,1,7,0,5,5,0,0,0,0,0,0,8,0,6,0,5,25,2,5,0,12,0,0
1741575600,0,0,10,3,0,7,5,12,0,6,0,0,0,0,0,0,0,11,0,6,0,5,16,3,5,0,10,0,0
1741577400,0,0,11,6,0,7,0,12,0,3,0,0,0,0,0,0,0,9,0,9,0,5,16,5,5,0,11,0,0
1741579200,0,0,9,3,0,12,2,12,0,2,0,0,0,1,0,6,0,7,0,3,0,0,16,2,5,0,11,0,0
1741581000,0,0,10,4,0,6,5,12,0,1,0,0,0,0,0,6,0,11,0,3,0,0,21,0,5,0,14,0,0
1741582800,0,0,12,3,0,10,3,9,0,3,5,0,1,0,0,7,0,12,0,4,0,5,8,0,5,0,12,0,0
1741584600,0,0,10,4,0,15,3,7,0,0,7,0,0,1,1,9,0,11,0,1,0,7,7,1,5,0,8,0,0
1741586400,0,0,12,2,0,10,6,9,0,1,8,0,0,2,0,8,0,12,0,0,0,5,5,1,5,0,8,0,0
1741588200,0,0,10,4,0,19,9,7,0,0,12,0,0,2,1,9,0,20,0,1,0,0,5,0,5,0,11,0,0
1741590000,0,0,12,6,0,18,9,8,0,0,17,0,0,1,0,9,0,21,0,2,0,8,5,0,5,0,5,0,0
1741591800,0,0,13,0,0,16,2,11,0,0,13,0,2,5,2,9,0,21,0,1,0,5,5,0,5,0,5,0,0
1741593600,0,0,18,3,0,19,4,12,0,0,15,0,0,6,1,7,0,12,0,0,0,8,0,2,5,0,0,0,0
1741595400,0,0,18,2,0,17,10,8,0,0,18,0,2,14,1,6,0,20,0,1,0,0,0,1,5,0,8,0,0
1741597200,0,0,13,6,0,13,12,12,0,0,19,0,3,7,3,7,0,22,0,1,0,6,6,1,5,0,10,0,0
1741599000,0,0,21,6,0,21,5,9,0,0,23,0,1,11,3,7,0,22,0,2,0,8,0,2,5,0,15,0,0
1741600800,0,0,27,4,0,11,6,9,0,1,26,0,0,5,1,10,0,18,0,3,0,12,6,1,5,0,15,0,0
1741602600,0,0,34,3,0,13,5,10,0,1,27,0,1,11,3,12,0,10,0,2,0,9,6,0,5,0,8,0,0
1741604400,0,0,26,6,0,14,7,10,0,0,17,0,2,18,0,6,0,10,0,0,0,9,6,0,5,0,9,0,0
1741606200,0,0,20,5,0,13,5,5,0,0,20,0,2,11,4,11,0,21,0,2,0,6,11,0,5,0,11,0,0
1741608000,0,0,20,7,0,17,5,5,0,2,26,0,2,12,5,11,0,12,0,1,0,9,11,0,5,0,13,0,0
1741609800,0,0,19,5,0,12,5,7,0,1,30,0,2,21,3,7,0,10,0,0,0,5,12,1,5,0,11,0,0
1741611600,0,0,22,8,0,14,3,0,0,3,33,0,4,20,4,7,0,12,0,5,0,5,21,2,5,0,13,0,0
1741613400,0,0,26,12,0,11,3,0,0,1,38,0,4,17,8,12,0,8,0,7,0,10,21,3,5,0,12,0,0
1741615200,0,0,27,5,0,9,4,5,0,5,37,0,5,14,6,10,0,5,0,3,0,6,23,2,5,0,17,0,0
1741617000,0,0,21,6,0,6,0,0,0,1,41,0,3,14,3,10,0,0,0,5,0,7,19,5,5,0,10,0,0
1741618800,0,0,26,9,0,5,2,0,0,3,52,0,7,11,2,6,0,6,0,12,0,9,23,0,5,0,5,0,0
1741620600,0,0,22,4,0,9,3,6,0,2,32,0,13,17,6,8,0,0,0,7,0,8,38,2,5,0,40,0,0
1741622400,0,0,15,3,0,7,2,6,0,7,52,0,8,23,7,0,0,0,0,8,0,7,28,3,5,0,18,0,0
1741624200,0,0,10,2,0,3,1,5,0,6,54,0,12,13,2,7,0,0,0,18,0,10,31,2,5,0,14,0,0
1741626000,0,0,9,1,0,3,0,0,0,7,80,0,9,12,4,8,0,0,0,14,0,8,23,3,5,0,17,0,0
1741627800,0,0,10,1,0,3,0,0,0,7,61,0,6,11,9,9,0,0,0,14,0,6,30,3,5,0,26,0,0
1741629600,0,0,9,4,0,2,0,5,0,2,56,0,8,16,8,5,0,0,0,23,0,6,30,4,5,0,40,0,0
1741631400,0,0,10,3,0,4,0,0,0,2,53,0,11,14,4,0,0,0,0,18,0,7,33,2,5,0,25,0,0
1741633200,0,0,11,2,0,2,1,8,0,4,42,0,10,13,6,0,0,0,0,15,0,9,35,6,5,0,14,0,0
1741635000,0,0,8,1,0,3,1,5,0,5,26,0,11,11,6,5,0,0,0,23,0,0,27,4,5,0,11,0,0
1741636800,0,0,7,2,0,3,0,5,0,7,32,0,1,15,2,5,0,0,0,22,0,0,36,7,5,0,21,0,0
1741638600,0,0,5,1,0,0,0,7,0,7,21,0,2,7,0,0,0,0,0,23,0,5,48,15,5,0,11,0,0
1741640400,0,0,6,0,0,2,1,8,0,4,18,0,1,7,3,0,0,0,0,19,0,0,54,4,5,0,12,0,0
1741642200,0,0,5,0,0,1,0,5,0,5,16,0,2,6,4,5,0,0,0,23,0,0,44,7,5,0,19,0,0
1741644000,0,0,7,0,0,1,0,9,0,7,10,0,2,6,1,0,0,7,0,23,0,5,37,5,5,0,20,0,0
1741645800,0,0,0,1,0,5,0,5,0,5,10,0,0,3,2,0,0,6,0,16,0,0,42,5,5,0,10,0,0
1741647600,0,0,7,0,0,3,0,5,0,7,8,0,0,7,0,0,0,6,0,16,0,0,41,4,5,0,12,0,0
1741649400,0,0,7,0,0,2,0,8,0,10,5,0,0,1,0,0,0,5,0,19,0,0,45,6,5,0,12,0,0
1741651200,0,0,8,1,0,2,0,0,0,4,5,0,0,0,0,0,0,6,0,20,0,0,37,8,5,0,18,0,0
1741653000,0,0,7,1,0,2,0,7,0,7,5,0,0,0,0,0,0,5,0,27,0,0,39,5,5,0,12,0,0
1741654800,0,0,10,1,0,2,1,6,0,4,7,0,0,0,0,0,0,0,0,9,0,0,33,8,5,0,10,0,0
1741656600,0,0,9,1,0,4,3,8,0,2,0,0,0,2,0,5,0,7,0,17,0,0,37,6,5,0,17,0,0
1741658400,0,0,12,3,0,7,3,7,0,3,0,0,0,1,0,0,0,9,0,7,0,0,31,7,5,0,13,0,0
1741660200,0,0,12,0,0,7,0,10,0,5,0,0,0,1,1,0,0,10,0,11,0,0,15,2,5,0,19,0,0
1741662000,0,0,9,3,0,14,9,5,0,8,5,0,1,1,0,6,0,8,0,9,0,0,12,4,5,0,14,0,0
1741663800,0,0,8,3,0,14,1,6,0,4,0,0,1,1,0,5,0,11,0,2,0,0,9,1,5,0,21,0,0
1741665600,0,0,9,4,0,10,2,8,0,1,0,0,0,2,0,0,0,11,0,5,0,0,7,0,5,0,16,0,0
1741667400,0,0,12,4,0,12,6,7,0,2,5,0,0,1,0,6,0,10,0,2,0,0,10,2,5,0,12,0,0
1741669200,0,0,20,2,0,13,8,12,0,1,0,0,1,1,0,7,0,7,0,4,0,0,10,1,5,0,9,0,0
1741671000,0,0,23,2,0,14,5,8,0,0,6,0,0,2,1,7,0,8,0,5,0,5,11,2,5,0,20,0,0
1741672800,0,0,16,5,0,16,7,15,0,0,16,0,0,1,1,6,0,6,0,2,0,5,7,2,5,0,10,0,0
1741674600,0,0,19,4,0,20,13,12,0,0,17,0,2,3,0,8,0,22,0,2,0,8,6,0,5,0,10,0,0
1741676400,0,0,10,6,0,14,6,6,0,0,12,0,1,4,0,8,0,24,0,1,0,6,5,0,5,0,10,0,0
1741678200,0,0,24,6,0,27,11,10,0,0,13,0,2,9,0,10,0,20,0,2,0,6,0,3,5,0,22,0,0
1741680000,0,0,26,3,0,17,4,11,0,1,12,0,1,13,3,7,0,15,0,3,0,9,5,0,5,0,11,0,0
1741681800,0,0,26,2,0,17,13,7,0,0,22,0,1,8,0,12,0,14,0,1,0,10,0,0,5,0,6,0,0
1741683600,0,0,20,7,0,18,7,8,0,0,25,0,1,8,3,10,0,20,0,0,0,11,0,1,5,0,11,0,0
1741685400,0,0,18,4,0,23,4,11,0,0,23,0,2,14,2,10,0,20,0,0,0,9,0,1,5,0,12,0,0
1741687200,0,0,25,10,0,18,7,10,0,0,18,0,2,12,3,10,0,16,0,0,0,0,5,1,5,0,12,0,0
1741689000,0,0,27,7,0,22,4,11,0,0,24,0,3,12,0,9,0,19,0,0,0,8,6,0,5,0,11,0,0
1741690800,0,0,22,4,0,14,7,7,0,2,36,0,0,15,3,7,0,15,0,1,0,8,6,0,5,0,14,0,0
1741692600,0,0,25,5,0,7,8,0,0,3,18,0,1,8,2,12,0,18,0,0,0,12,9,1,5,0,7,0,0
1741694400,0,0,32,4,0,14,7,8,0,0,23,0,5,14,4,7,0,19,0,1,0,11,12,2,5,0,12,0,0
1741696200,0,0,19,6,0,17,9,6,0,0,26,0,2,15,6,11,0,10,0,3,0,7,19,4,5,0,12,0,0
1741698000,0,0,22,4,0,12,9,5,0,2,43,0,2,20,4,7,0,9,0,9,0,7,11,3,5,0,11,0,0
1741699800,0,0,25,7,0,14,5,0,0,5,40,0,2,8,4,8,0,8,0,9,0,7,21,2,5,0,6,0,0
1741701600,0,0,24,3,0,13,3,0,0,0,39,0,4,11,2,9,0,8,0,4,0,6,28,0,5,0,19,0,0
1741703400,0,0,22,8,0,8,3,0,0,2,37,0,5,14,5,9,0,7,0,18,0,7,34,1,5,0,22,0,0
1741705200,0,0,20,3,0,11,2,0,0,1,41,0,2,13,9,9,0,6,0,18,0,5,30,3,5,0,8,0,0
1741707000,0,0,15,2,0,7,1,0,0,4,53,0,4,16,7,7,0,6,0,13,0,6,30,3,5,0,47,0,0
1741708800,0,0,11,2,0,4,0,0,0,4,54,0,0,11,6,7,0,5,0,20,0,5,31,5,5,0,25,0,0
1741710600,0,0,12,1,0,4,3,0,0,3,58,0,6,18,14,11,0,5,0,14,0,6,18,2,5,0,24,0,0
1741712400,0,0,9,0,0,4,3,0,0,6,63,0,0,18,13,8,0,5,0,19,0,0,32,2,5,0,24,0,0
1741714200,0,0,8,2,0,6,4,0,0,4,72,0,2,14,14,7,0,0,0,11,0,5,25,2,5,0,16,0,0
1741716000,0,0,19,1,0,3,0,0,0,13,76,0,4,11,10,9,0,0,0,13,0,8,31,1,5,0,18,0,0
1741717800,0,0,11,0,0,4,1,0,0,4,68,0,6,18,3,5,0,5,0,17,0,5,37,5,5,0,18,0,0
1741719600,0,0,12,1,0,4,0,0,0,2,46,0,7,16,3,0,0,6,0,23,0,6,30,6,5,0,9,0,0
1741721400,0,0,12,1,0,1,1,0,0,7,32,0,1,16,7,5,0,0,0,14,0,6,43,4,5,0,17,0,0
1741723200,0,0,6,0,0,2,0,0,0,9,32,0,1,23,4,0,0,5,0,25,0,6,30,9,5,0,25,0,0
1741725000,0,0,5,0,0,0,2,0,0,2,30,0,1,13,4,0,0,0,0,15,0,5,41,4,5,0,18,0,0
1741726800,0,0,0,0,0,0,0,7,0,7,23,0,2,5,2,0,0,0,0,11,0,0,40,9,5,0,11,0,0
1741728600,0,0,6,1,0,1,0,5,0,9,19,0,1,4,1,0,0,0,0,12,0,5,46,4,5,0,15,0,0
1741730400,0,0,0,0,0,4,1,6,0,12,16,0,2,5,3,0,0,6,0,13,0,5,40,6,5,0,13,0,0
1741732200,0,0,0,1,0,1,0,0,0,7,16,0,0,3,1,0,0,6,0,16,0,5,31,5,5,0,10,0,0
1741734000,0,0,5,1,0,1,0,7,0,9,7,0,0,3,0,5,0,0,0,18,0,5,41,3,5,0,17,0,0
1741735800,0,0,5,2,0,1,2,12,0,4,6,0,0,4,0,0,0,5,0,21,0,0,42,4,5,0,23,0,0
1741737600,0,0,7,1,0,1,0,6,0,8,0,0,0,2,0,0,0,5,0,14,0,0,36,2,5,0,17,0,0
1741739400,0,0,15,0,0,1,3,7,0,5,8,0,0,0,0,0,0,7,0,20,0,0,27,10,5,0,16,0,0
1741741200,0,0,9,3,0,2,3,7,0,1,5,0,1,1,1,5,0,5,0,16,0,5,38,9,5,0,20,0,0
1741743000,0,0,10,0,0,5,2,12,0,8,5,0,0,0,0,0,0,9,0,14,0,0,33,2,5,0,12,0,0
1741744800,0,0,13,0,0,4,5,12,0,9,0,0,2,0,0,0,0,7,0,12,0,0,34,0,5,0,9,0,0
1741746600,0,0,9,0,0,6,2,11,0,3,0,0,0,0,0,0,0,8,0,8,0,0,30,1,5,0,12,0,0
1741748400,0,0,11,1,0,10,2,9,0,1,0,0,0,0,0,5,0,8,0,10,0,0,14,3,5,0,11,0,0
1741750200,0,0,12,3,0,16,4,8,0,3,0,0,0,0,0,7,0,10,0,5,0,0,22,0,5,0,15,0,0
1741752000,0,0,11,3,0,12,4,6,0,3,0,0,0,1,1,7,0,9,0,7,0,0,8,3,5,0,14,0,0
1741753800,0,0,12,1,0,9,3,11,0,3,0,0,0,1,1,7,0,5,0,3,0,0,17,1,5,0,8,0,0
1741755600,0,0,27,4,0,9,2,12,0,4,0,0,0,1,0,10,0,12,0,3,0,5,11,0,5,0,17,0,0
1741757400,0,0,22,6,0,9,4,10,0,3,7,0,0,1,1,9,0,10,0,2,0,0,10,1,5,0,17,0,0
1741759200,0,0,17,6,0,14,4,10,0,2,5,0,1,3,0,8,0,13,0,1,0,5,0,1,5,0,12,0,0
1741761000,0,0,22,4,0,22,4,7,0,0,9,0,0,4,0,11,0,23,0,0,0,7,5,0,5,0,8,0,0
1741762800,0,0,19,1,0,27,8,6,0,1,12,0,2,11,3,9,0,19,0,3,0,6,5,0,5,0,8,0,0
1741764600,0,0,15,6,0,18,4,7,0,1,20,0,1,8,3,9,0,23,0,3,0,10,5,0,5,0,0,0,0
1741766400,0,0,17,2,0,22,4,0,0,1,25,0,1,5,5,7,0,18,0,2,0,6,0,1,5,0,6,0,0
1741768200,0,0,19,3,0,11,10,9,0,0,22,0,2,10,7,9,0,20,0,0,0,7,0,2,5,0,12,0,0
1741770000,0,0,17,1,0,14,5,8,0,0,19,0,3,11,5,9,0,22,0,1,0,9,0,1,5,0,11,0,0
1741771800,0,0,21,9,0,21,6,6,0,1,25,0,4,10,1,7,0,14,0,0,0,8,5,0,5,0,7,0,0
1741773600,0,0,23,3,0,24,10,8,0,2,25,0,4,13,3,6,0,12,0,3,0,8,6,0,5,0,10,0,0
1741775400,0,0,21,5,0,8,6,8,0,0,28,0,4,6,3,10,0,12,0,2,0,9,0,0,5,0,8,0,0
1741777200,0,0,34,5,0,13,10,5,0,0,21,0,3,12,3,10,0,10,0,0,0,7,6,0,5,0,7,0,0
1741779000,0,0,24,7,0,14,7,9,0,1,31,0,5,11,3,12,0,9,0,0,0,7,10,1,5,0,8,0,0
1741780800,0,0,32,4,0,16,6,6,0,2,31,0,8,16,1,11,0,7,0,3,0,9,10,1,5,0,11,0,0
1741782600,0,0,26,5,0,16,5,8,0,1,52,0,4,15,6,12,0,7,0,2,0,11,21,1,5,0,10,0,0
1741784400,0,0,23,5,0,11,5,5,0,3,46,0,3,16,13,10,0,7,0,10,0,9,24,4,5,0,10,0,0
1741786200,0,0,25,4,0,7,4,0,0,1,54,0,2,21,8,9,0,11,0,3,0,10,29,1,0,0,10,0,0
1741788000,0,0,33,8,0,8,2,0,0,5,48,0,2,24,10,8,0,5,0,5,0,8,27,2,0,0,12,0,0
1741789800,0,0,25,2,0,7,6,0,0,3,48,0,6,23,4,12,0,8,0,9,0,8,34,5,0,0,11,0,0
1741791600,0,0,22,3,0,11,4,0,0,2,48,0,1,19,6,9,0,8,0,17,0,8,34,4,0,0,9,0,0
1741793400,0,0,16,6,0,4,1,0,0,1,46,0,9,16,11,12,0,5,0,14,0,7,29,4,0,0,51,0,0
1741795200,0,0,15,2,0,9,0,0,0,3,50,0,4,19,7,9,0,5,0,9,0,7,26,6,0,0,25,0,0
1741797000,0,0,11,2,0,5,2,0,0,7,52,0,7,11,13,6,0,7,0,10,0,10,33,3,0,0,24,0,0
1741798800,0,0,10,1,0,1,2,0,0,4,47,0,9,17,4,7,0,0,0,17,0,9,33,5,0,0,37,0,0
1741800600,0,0,9,1,0,3,1,0,0,6,48,0,10,21,10,5,0,0,0,13,0,5,38,4,0,0,24,0,0
1741802400,0,0,7,0,0,4,1,0,0,7,48,0,9,12,4,5,0,6,0,19,0,7,36,7,0,0,27,0,0
1741804200,0,0,9,0,0,4,3,0,0,12,46,0,2,25,3,6,0,0,0,22,0,8,34,8,0,0,22,0,0
1741806000,0,0,8,0,0,0,1,0,0,2,55,0,4,14,3,0,0,0,0,19,0,8,26,7,0,0,17,0,0
1741807800,0,0,6,0,0,0,0,0,0,9,50,0,1,10,6,0,0,0,0,19,0,8,34,4,0,0,21,0,0
1741809600,0,0,6,1,0,2,0,5,0,11,31,0,2,10,2,6,0,0,0,21,0,0,44,4,0,0,18,0,0
1741811400,0,0,6,2,0,0,0,6,0,6,24,0,1,9,1,5,0,0,0,16,0,0,40,7,0,0,11,0,0
1741813200,0,0,7,1,0,2,0,7,0,4,22,0,0,10,4,6,0,0,0,18,0,0,37,4,0,0,18,0,0
1741815000,0,0,5,1,0,2,0,5,0,9,23,0,0,4,6,0,0,0,0,15,0,0,43,2,0,0,15,0,0
1741816800,0,0,6,0,0,2,1,8,0,7,19,0,0,4,2,0,0,6,0,21,0,0,39,11,0,0,14,0,0
1741818600,0,0,6,0,0,2,0,9,0,8,11,0,1,4,2,0,0,7,0,16,0,0,36,6,0,0,10,0,0
1741820400,0,0,10,0,0,1,0,5,0,8,9,0,0,2,4,0,0,5,0,9,0,0,39,3,0,0,24,0,0
1741822200,0,0,8,0,0,1,2,10,0,6,9,0,0,0,0,5,0,7,0,22,0,6,43,4,0,0,19,0,0
1741824000,0,0,9,0,0,5,2,7,0,9,10,0,0,1,0,5,0,5,0,14,0,0,54,2,0,0,23,0,0
1741825800,0,0,10,0,0,5,2,8,0,10,5,0,0,0,0,0,0,5,0,17,0,0,38,6,0,0,24,0,0
1741827600,0,0,9,2,0,3,0,9,0,4,5,0,0,0,0,0,0,5,0,11,0,0,42,5,0,0,19,0,0
1741829400,0,0,9,2,0,3,4,5,0,5,0,0,0,0,0,0,0,6,0,17,0,0,32,2,0,0,16,0,0
1741831200,0,0,11,0,0,7,4,11,0,5,6,0,0,1,0,0,0,7,0,8,0,0,32,3,0,0,12,0,0
1741833000,0,0,12,2,0,6,3,11,0,2,0,0,0,0,0,0,0,5,0,8,0,0,22,5,0,0,21,0,0
1741834800,0,0,6,1,0,4,0,6,0,4,5,0,1,0,0,0,0,7,0,6,0,0,18,2,0,0,23,0,0
1741836600,0,0,12,3,0,8,5,8,0,4,5,0,1,2,0,5,0,9,0,11,0,0,16,2,0,0,17,0,0
1741838400,0,0,11,3,0,5,7,12,0,3,6,0,0,0,0,7,0,7,0,3,0,0,8,3,0,0,12,0,0
1741840200,0,0,14,1,0,16,3,10,0,2,5,0,0,0,0,7,0,9,0,2,0,0,10,3,0,0,10,0,0
1741842000,0,0,22,5,0,14,6,10,0,3,5,0,0,0,0,12,0,9,0,2,0,5,8,1,0,0,11,0,0
1741843800,0,0,22,3,0,16,6,10,0,0,5,0,0,0,1,9,0,12,0,1,0,6,0,1,0,0,12,0,0
1741845600,0,0,19,2,0,21,5,10,0,1,9,0,0,0,0,11,0,10,0,3,0,6,6,0,0,0,8,0,0
1741847400,0,0,20,8,0,24,10,8,0,0,12,0,1,1,1,12,0,12,0,3,0,8,7,0,0,0,9,0,0
1741849200,0,0,25,12,0,21,10,11,0,0,14,0,2,4,0,11,0,12,0,5,0,7,0,0,0,0,8,0,0
1741851000,0,0,12,7,0,21,8,11,0,1,10,0,1,5,1,12,0,25,0,3,0,6,0,0,0,0,10,0,0
1741852800,0,0,14,1,0,19,6,11,0,0,12,0,1,7,1,6,0,17,0,2,0,7,0,0,0,0,10,0,0
1741854600,0,0,19,3,0,21,2,10,0,0,20,0,0,17,4,6,0,17,0,0,0,8,8,0,0,0,10,0,0
1741856400,0,0,18,6,0,21,7,8,0,1,23,0,2,11,5,6,0,11,0,3,0,10,6,1,0,0,12,0,0
1741858200,0,0,28,3,0,16,7,9,0,3,27,0,0,7,3,8,0,12,0,0,0,12,5,1,0,0,12,0,0
1741860000,0,0,24,2,0,22,10,8,0,1,20,0,4,13,1,12,0,16,0,0,0,8,9,1,0,0,10,0,0
1741861800,0,0,32,4,0,15,7,7,0,1,28,0,3,14,2,8,0,10,0,0,0,9,5,0,0,0,11,0,0
1741863600,0,0,37,6,0,16,8,6,0,1,29,0,2,11,0,8,0,11,0,0,0,7,8,0,0,0,9,0,0
1741865400,0,0,36,4,0,21,4,6,0,0,24,0,0,17,3,6,0,11,0,1,0,12,12,1,0,0,10,0,0
1741867200,0,0,33,3,0,16,5,8,0,1,32,0,1,20,2,8,0,9,0,3,0,9,10,0,0,0,11,0,0
1741869000,0,0,25,1,0,14,5,6,0,0,32,0,6,17,4,9,0,7,0,7,0,9,10,1,0,0,9,0,0
1741870800,0,0,24,4,0,15,5,0,0,0,39,0,1,25,4,5,0,9,0,3,0,12,22,3,0,0,8,0,0
1741872600,0,0,30,6,0,10,3,0,0,2,52,0,5,16,7,7,0,11,0,6,0,8,22,4,5,0,11,0,0
1741874400,0,0,30,2,0,8,7,5,0,1,48,0,4,11,11,5,0,10,0,5,0,10,26,0,5,0,18,0,0
1741876200,0,0,20,2,0,10,5,0,0,4,50,0,4,10,10,8,0,10,0,11,0,6,32,5,5,0,26,0,0
1741878000,0,0,27,4,0,8,2,0,0,6,59,0,6,22,8,9,0,8,0,8,0,7,20,3,5,0,21,0,0
1741879800,0,0,14,1,0,2,3,0,0,8,48,0,2,13,2,12,0,0,0,14,0,6,37,2,5,0,36,0,0
1741881600,0,0,14,4,0,4,1,0,0,8,52,0,9,18,7,5,0,0,0,12,0,8,36,3,5,0,24,0,0
1741883400,0,0,10,1,0,4,1,0,0,5,71,0,4,17,9,6,0,6,0,15,0,7,38,3,5,0,18,0,0
1741885200,0,0,6,3,0,6,0,5,0,6,71,0,4,15,11,5,0,5,0,14,0,7,34,1,5,0,17,0,0
1741887000,0,0,7,0,0,3,0,0,0,6,80,0,4,13,5,9,0,0,0,9,0,8,33,2,5,0,25,0,0
1741888800,0,0,10,1,0,5,0,0,0,9,75,0,5,16,7,5,0,0,0,9,0,0,34,7,5,0,27,0,0
1741890600,0,0,11,1,0,5,1,0,0,4,45,0,3,25,10,5,0,0,0,17,0,7,38,4,5,0,23,0,0
1741892400,0,0,10,0,0,4,1,5,0,5,47,0,5,10,7,5,0,0,0,13,0,5,36,6,5,0,10,0,0
1741894200,0,0,8,0,0,1,0,5,0,3,44,0,5,19,9,0,0,5,0,19,0,5,41,3,5,0,15,0,0
1741896000,0,0,6,0,0,1,1,0,0,4,38,0,1,7,8,5,0,0,0,24,0,8,42,4,5,0,24,0,0
1741897800,0,0,7,0,0,0,2,6,0,9,31,0,5,11,2,5,0,5,0,13,0,5,45,6,5,0,14,0,0
1741899600,0,0,0,0,0,3,1,5,0,3,20,0,2,5,2,0,0,0,0,9,0,0,43,6,5,0,17,0,0
1741901400,0,0,0,1,0,4,0,6,0,6,20,0,2,3,0,0,0,6,0,15,0,0,50,1,5,0,18,0,0
1741903200,0,0,0,0,0,2,1,7,0,10,7,0,1,2,1,5,0,6,0,14,0,0,39,5,5,0,17,0,0
1741905000,0,0,7,0,0,5,1,6,0,10,12,0,0,3,0,0,0,6,0,17,0,0,39,7,5,0,23,0,0
1741906800,0,0,6,1,0,5,1,7,0,9,7,0,0,1,1,0,0,5,0,17,0,0,37,4,5,0,22,0,0
1741908600,0,0,7,1,0,6,2,6,0,7,10,0,0,0,0,0,0,6,0,17,0,5,49,3,5,0,11,0,0
